Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Savage Colosseum	SOVR	SavageColosseum	Field Spell							If a monster attacks, its controller gains 300 Life Points at the end of the Damage Step.  All monsters must attack, if able.  During the End Phase, destroy all face-up Attack Position monster the turn player controls, that did not declare an attack.
Seal of Wickedness	SOVR	SealofWickedness	Continuous Trap							Once per turn, during your opponent's Standby Phase, select 1 face-up card on the field/  The selected card's effect(s) is negated during that turn.  During each of your Standby Phases, pay 500 Life Points or destroy this card.
Shine Palace	SOVR	ShinePalace	Equip Spell							Equip only to a LIGHT monster, it gains 700 ATK.
Shire, Lightsworn Spirit	SOVR	ShireLightswornSpirit	Fairy/Effect	Light	3	400	1400			This card gains 300 ATK for each "Lightsworn" monster with a different name in your Graveyard.  During each of your End Phases, send the top 2 cards of your Deck to the Graveyard.
Slip Summon	SOVR	SlipSummon	Normal Trap							Activate only when your opponent Summons a monster.  Special Summon 1 Level 4 or lower monster form your hand in face-up Defense Position.  Return it to the owner's hand during the End Phase.
Solitaire Magician	SOVR	SolitaireMagician	Spellcaster/Effect	Light	4	1600	1300			Once per turn, you can select 1 face-up "Fortune Lady" monster you control and 1 other face-up monster on the field.  Reduce the Level of the selected "Fortune Lady" monster by 3, and destroy the other selected monster.
Spider Egg	SOVR	SpiderEgg	Normal Trap							Activate only when your opponent declares a direct attack, while you have 3 or more Insect-Type monsters in your Graveyard.  Negate that attack.  Special Summon 3 "Spider Tokens"  (Insect-Type/EARTH/Level 1/ATK 100/DEF 100) in Attack Position.
Spider Web	SOVR	SpiderWeb	Field Spell							If a monster declares an attack, it is changed to Defense Position at the end of the Damage Step.  It cannot change its battle position until the End Phase of its controller's next turn, while this card remains on the field.
Spiritual Forest	SOVR	SpiritualForest	Continuous Spell							Each turn, the first face-up Beast-Type, Beast-Warrior-Type, or Plant-Type monster you control that would be destroyed by battle, is not destroyed.
Spyder Spider	SOVR	SpyderSpider	Insect/Effect	Earth	4	1500	1000			When this card destroys an opponent's Defense Position monster by battle, you can select and Special Summon 1 Level 4 or lower Insect-Type monster from your Graveyard.
Stardust Xiaolong	SOVR	StardustXiaolong	Dragon/Effect	Light	1	100	100			When you Synchro Summon "Stardust Dragon", you can Special Summon this card from your Graveyard in face-up Attack Position.  Once per turn, if this card would me destroyed by battle, it is not destroyed.
Stygian Dirge	SOVR	StygianDirge	Continuous Trap							Reduce the Levels of all face-up monsters your opponent controls by 1.
Swap Frog	SOVR	SwapFrog	Aqua/Effect	Water	2	1000	500			You can discard 1 WATER monster to Special Summon this card from your hand.  When this card is Summoned, you can select and send 1 Level 2 or lower Aqua-Type WATER monster from your Deck or your side of the field to the Graveyard.  Once per turn, you can return 1 monster you control to your hand to Normal Summon 1 "Frog" monster, except "Swap Frog" or "Frog the Jam", in addition to your Normal Summon or Set this turn.
Synchro Barrier	SOVR	SynchroBarrier	Normal Trap							Tribute 1 Synchro Monster you control.  You do not take any damage until the End Phase of the next turn.
Time Passage	SOVR	TimePassage	Quick-Play Spell							Increase the Level of 1 face-up "Fortune Lady" monster you control by 3, until the End Phase.
Tuned Magician	SOVR	TunedMagician	Spellcaster/Gemini/Effect	Wind	4	1800	1600			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect:    This card is treated as a Tuner monster.
Victoria	SOVR	Victoria	Fairy/Effect	Light	4	1800	1500			Once per turn, you can select and Special Summon 1 Dragon-Type monster from your opponent's Graveyard to your side of the field.  Your opponent cannot select another face-up Fairy-Type monster as an attack target.
Wolf in Sheep's Clothing	SOVR	WolfinSheepsClothing	Normal Trap							Activate only when you take Battle Damage from your opponent's monster's direct attack.  Reveal 1 Level 1 monster in your hand.  Special Summon it from your hand, and 1 monster with the same name from your Deck.
Woodland Archer	SOVR	WoodlandArcher	Beast-Warrior/Effect	Earth	3	1400	1300			This card cannot be Normal Summoned or Set.  This card cannot be Special Summoned except by having 2 or more Normal Monsters in your Graveyard.  You can Tribute this card to add 1 Gemini monster from your Deck to your hand.
Yellow Baboon, Archer of the Forest	SOVR	YellowBaboonArcheroftheForest	Beast/Effect	Earth	7	2600	1800			When a Beast-Type monster you control is destroyed by battle and sent to the Graveyard, you can remove from play 2 Beast-Type monsters in your Graveyard to Special Summon this card from your hand.
Zero Gardna	SOVR	ZeroGardna	Warrior/Effect	Earth	4	0	0			You can Tribute this card to activate its effect.  If you do, monsters you control cannot be destroyed by battle, and you take no Battle Damage, during this turn.  This effect can be activated during either player's turn.
Hidden Soldiers	SP02	HiddenSoldiers	Normal Trap							Activate only When your opponent Normal Summons or Flip Summons a monster. Special Summon 1 Level 4 or lower DARK monster from your hand.
Cyber Harpie Lady	SP1	CyberHarpieLady	Winged Beast/Effect	Wind	4	1800	1300			This card's name is treated as "Harpie Lady"
Embodiment of Apophis	SP1	EmbodimentofApophis	Continuous Trap							Activate only during a Main Phase. After activation, this card is treated as a Normal Monster Card (Reptile-Type/EARTH/Level 4/ATK 1600/DEF 1800), and is Special Summoned to your Monster Card Zone. (This card is also still treated as a Trap Card.)
Exchange of the Spirit	SP1	ExchangeoftheSpirit	Normal Trap						A0/T1	Activate only by paying 1000 Life Points while there are 15 or more cards in your Graveyard. Both players swap the card(s) in their Graveyard with the card(s) in their Deck. Then, shuffle the card(s) in each new Deck and put it on the Deck Zone.
Ancient Lamp	SP2	AncientLamp	Spellcaster/Effect	Wind	3	900	1400			When this face-down Defense Position card is attacked by your opponent's monster, you can make 1 opponent's monster (except the attacking monster) be attacked instead. While this card is face-up on the field, you can Special Summon 1 "La Jinn the Mystical Genie of the Lamp" from your hand.
Toon Dark Magician Girl	SP2	ToonDarkMagicianGirl	Spellcaster/Toon/Effect	Dark	6	2000	1700			This card cannot be Normal Summoned or Set. This card can only be Special Summoned while "Toon World" is on your side of the field. You can Special Summon this monster from your hand, but Tributes are required for monsters Level 5 or more. When "Toon World" on the field is destroyed, this card is also destroyed. If your opponent doesn't control a Toon Monster, this card can attack your opponent directly. If a face-up Toon Monster is on your opponent's side of the field, you must select the Toon Monster as an attack target. Increase the ATK of this card by 300 points for each "Dark Magician" or "Magician of Black Chaos" in either player's Graveyard.
A Cell Scatter Burst	STON	ACellScatterBurst	Quick-Play Spell							Select 1 face-up "Alien" monster you control. Destroy it and distribute new A-Counters equal to its level among your opponent's face-up monsters.
Advanced Ritual Art	STON	AdvancedRitualArt	Ritual Spell						A1/T1	Select 1 Ritual Monster in your hand. Send Normal Monsters from your Deck to the Graveyard whose total Levels are equal to that Ritual Monster's. Ritual Summon a card with the name of the selected Ritual Monster from your hand.
Alien Psychic	STON	AlienPsychic	Reptile/Effect	Dark	1	200	100			This card is changed to Defense Position when it is Normal Summoned or Flip Summoned. Monsters with A-Counters cannot declare an attack.
Anti-Fusion Device	STON	AntiFusionDevice	Normal Trap							Destroy 1 face-up Fusion Monster on the field.
Card Trader	STON	CardTrader	Continuous Spell							Once per turn, during your Standby Phase, you can shuffle 1 card from your hand into the Deck, then draw 1 card.
Cloak and Dagger	STON	CloakandDagger	Continuous Trap							Declare 1 Monster Card name. If your opponent Normal Summons, Special Summons, or flips that monster(s) face-up, remove that monster(s) and this card from play.
Cu Chulainn the Awakened	STON	CuChulainntheAwakened	Warrior/Ritual/Effect	Light	4	500	1000			This card can only be Ritual Summoned with the Ritual Spell Card, Emblem of the Awakening. Once per turn, you can remove from play 1 Normal Monster from your Graveyard. This card gains ATK equal to that Normal Monster's ATK, until the Standby Phase of your next turn.
Dark World Dealings	STON	DarkWorldDealings	Normal Spell							Each player draws 1 card. Then each player discards 1 card.
Destruction Cyclone	STON	DestructionCyclone	Reptile/Effect	Wind	7	2000	1500			When this card is destroyed by battle and sent to the Graveyard, destroy all face-down and non-WIND monsters.
Electric Virus	STON	ElectricVirus	Thunder/Effect	Light	3	1000	1000			By discarding this card from your hand to the Graveyard, take control of 1 face-up Machine or Dragon-Type monster your opponent controls until the end of this turn.
Elemental Hero Air Neos	STON	ElementalHeroAirNeos	Warrior/Fusion/Effect	Wind	7	2500	2000			Elemental Hero Neos + "Neo-Spacian Air Hummingbird" This card can only be Special Summoned from your Extra Deck by returning the above cards you control to the Deck. (You do not use "Polymerization".) While your Life Points are lower than your opponent's, this card gains ATK equal to the difference. This card returns to the Extra Deck during the End Phase.
Eliminating the League	STON	EliminatingtheLeague	Normal Trap							Discard 1 Spell Card. Destroy 1 face-up monster your opponent controls. Check your opponent's hand, and all cards in their hand with the same name as the destroyed card are sent to the Graveyard.
Emblem of the Awakening	STON	EmblemoftheAwakening	Ritual Spell							This card is used to Ritual Summon "Cu Chulainn the Awakened". You must also Tribute monsters whose total Levels equal 4 or more from the field or your hand.
Firestorm Prominence	STON	FirestormProminence	Reptile/Effect	Fire	7	2000	1500			When this card is destroyed by battle and sent to the Graveyard, destroy all face-down and non-FIRE monsters.
Flashbang	STON	Flashbang	Normal Trap							Activate only after damage calculation when a monster your opponent controls made a direct attack. It is now the End Phase of this turn.
Frostosaurus	STON	Frostosaurus	Dinosaur	Water	6	2600	1700			This monster's metabolism enables it to endure long periods of cold, harnessing the power to become a creature of solid ice! Nothing else can withstand such temperatures, especially victims of its glacial rampage.
Fusion Devourer	STON	FusionDevourer	Fiend/Effect	Dark	4	1400	1200			When this card battles a Fusion Monster, the ATK of the Fusion Monster becomes 0 during the Damage Step only.
Gellenduo	STON	Gellenduo	Fairy/Effect	Light	4	1700	0			This card cannot be destroyed by battle. When this card's controller takes any damage, destroy this card. If you Tribute Summon a LIGHT Fairy-type monster, you can treat this 1 monster as 2 Tribute Monsters for the Tribute Summon.
Gene-Warped Warwolf	STON	GeneWarpedWarwolf	Beast-Warrior	Earth	4	2000	100			This warwolf was given incalculable strength through horrific genetic manipulation. Its gentle nature was completely wiped out, and it now lives only to unleash destruction.
Gren, Tactician of Dark World	STON	GrenTacticianofDarkWorld	Fiend/Effect	Dark	2	300	500			If this card is discarded from the hand to the Graveyard by a card effect, destroy 1 Spell or Trap Card on the field.
Kahkki, Guerilla of Dark World	STON	KahkkiGuerillaofDarkWorld	Fiend/Effect	Dark	2	300	500			If this card is discarded from the hand to the Graveyard by a card effect, destroy 1 monster on the field.
Legendary Ebon Steed	STON	LegendaryEbonSteed	Equip Spell							Equip only to a "Six Samurai" monster. It gains 200 ATK and DEF. If it would be destroyed, destroy this card instead.
Lycanthrope	STON	Lycanthrope	Beast-Warrior/Ritual/Effect	Earth	6	2400	1800			This card can only be Ritual Summoned with the Ritual Spell Card, "Synthesis Spell". When this card inflicts Battle Damage to your opponent, inflict 200 damage to your opponent for each Normal Monster in your Graveyard.
Meltiel, Sage of the Sky	STON	MeltielSageoftheSky	Fairy/Effect	Light	4	1600	1200			Each time a Counter Trap Card is activated, gain 1000 Life Points, and if "The Sanctuary in the Sky" is on the field, destroy 1 card your opponent controls.
Neo-Parshath, the Sky Paladin	STON	NeoParshaththeSkyPaladin	Fairy/Effect	Light	7	2300	2000			You can Special Summon this card by Tributing 1 "Airknight Parshath". During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. When this card inflicts Battle Damage to your opponent, draw 1 card. While "The Sanctuary in the Sky" is on the field and your Life Points are higher than your opponent's, this card gains ATK and DEF equal to the difference in Life Points.
Nova Summoner	STON	NovaSummoner	Fairy/Effect	Light	4	1400	800			When this card is destroyed by battle and sent to the Graveyard, you can Special Summon 1 LIGHT Fairy-Type monster with 1500 or less ATK from your Deck. If "The Sanctuary in the Sky" is on the field, you can Special Summon 1 "Airknight Parshath" instead.
Puppet Plant	STON	PuppetPlant	Plant/Effect	Earth	3	1000	1000			By discarding this card from your hand to the Graveyard, take control of 1 face-up Warrior or Spellcaster-Type monster your opponent controls until the end of this turn.
Radiant Jeral	STON	RadiantJeral	Fairy/Effect	Light	4	1000	2000			When this card is sent to the Graveyard (except if destroyed by battle), gain 1000 Life Points if "The Sanctuary in the Sky" is on the field.
Radiant Spirit	STON	RadiantSpirit	Reptile/Effect	Light	7	2000	1500			When this card is destroyed by battle and sent to the Graveyard, destroy all face-down and non-LIGHT monsters.
Raging Earth	STON	RagingEarth	Reptile/Effect	Earth	7	2000	1500			When this card is destroyed by battle and sent to the Graveyard, destroy all face-down and non-EARTH monsters.
Reign-Beaux, Overlord of Dark World	STON	ReignBeauxOverlordofDarkWorld	Fiend/Effect	Dark	7	2500	1800			If this card is discarded from the hand to the Graveyard by an opponent's card effect, Special Summon this card. If this card is Special Summoned this way, destroy all monsters OR all Spell and Trap Cards your opponent controls.
Ritual Sealing	STON	RitualSealing	Normal Trap							Destroy 1 face-up Ritual Monster on the field.
Sage of Silence	STON	SageofSilence	Spellcaster/Effect	Light	4	1400	1000			If this card destroys an opponent's monster by battle, your opponent cannot activate Spell Cards during the next turn.
Sage of Stillness	STON	SageofStillness	Spellcaster/Effect	Light	4	1400	1000			If this card destroys an opponent's monster by battle, your opponent cannot activate Trap Cards during the next turn.
Shien's Castle of Mist	STON	ShiensCastleofMist	Field Spell							When a "Six Samurai" monster is attacked, the attacking monster loses 500 ATK during damage calculation only.
Shien's Footsoldier	STON	ShiensFootsoldier	Warrior/Effect	Earth	2	700	300			When this card is destroyed by battle and sent to the Graveyard, you can Special Summon 1 Level 3 or lower "Six Samurai" monster from your Deck.
Silent Abyss	STON	SilentAbyss	Reptile/Effect	Water	7	2000	1500			When this card is destroyed by battle and sent to the Graveyard, destroy all face-down and non-WATER monsters.
Swift Samurai Storm	STON	SwiftSamuraiStorm	Continuous Trap							Each turn, after the first time a "Six Samurai" monster you control battles, all "Six Samurai" monsters you control gain 300 ATK until the end of this turn.
Synthesis Spell	STON	SynthesisSpell	Ritual Spell							This card is used to Ritual Summon "Lycanthrope". You must also Tribute monsters whose total Levels equal 6 or more from the field or your hand.
The Transmigration Prophecy	STON	TheTransmigrationProphecy	Normal Trap						A1/T1	Select 2 cards from the Graveyard(s), and shuffle them into their owner's Deck(s).
Umbral Soul	STON	UmbralSoul	Reptile/Effect	Dark	7	2000	1500			When this card is destroyed by battle and sent to the Graveyard, destroy all face-down and non-DARK monsters.
Beaver Warrior	SYE	BeaverWarrior	Beast-Warrior	Earth	4	1200	1500			What this creature lacks in size it makes up for in defense when battling in the prairie.
Black Luster Soldier	SYE	BlackLusterSoldier	Warrior/Ritual	Earth	8	3000	2500			This monster can only be ritual summoned by using "Black Luster Ritual". You must also Tribute monsters whose level stars are equal to 8 or more as a tribute from the field or your hand.
Dark Hole	SYE	DarkHole	Normal Spell						A1/T1	Destroy all monsters on the field.
Dian Keto the Cure Master	SYE	DianKetotheCureMaster	Normal Spell							Increases your Life Points by 1000 points.
Gaia the Fierce Knight	SYE	GaiatheFierceKnight	Warrior	Earth	7	2300	2100			A knight whose horse travels faster than the wind. His battle-charge is a force to be reckoned with.
Remove Trap	SYE	RemoveTrap	Normal Spell							Destroy 1 face-up Trap Card on the field.
Shift	SYE	Shift	Normal Trap							You can activate this card when your opponent designates 1 monster on your side of the field as a target of a Spell, Trap, or battle attack. Switch the target to another monster on your side of the field.
Zombyra the Dark	SYE	ZombyratheDark	Warrior/Effect	Dark	4	2100	500			This card cannot attack a player directly. Each time this card destroys a monster in battle, decrease the ATK of this card by 200 points.
Abyssal Kingshark	TAEV	AbyssalKingshark	Fish/Effect	Water	4	1700	600			Once per turn, if this card would be destroyed by an effect that does not target it, it is not destroyed.
Alien Shocktrooper	TAEV	AlienShocktrooper	Reptile	Earth	4	1900	800			The Aliens have used a mysterious biological substance to create a supreme race of soldiers. They do not have the natural powers of the other Aliens, but can make stunning physical attacks.
Ambush Fangs	TAEV	AmbushFangs	Normal Trap							Activate only when a face-up "Venom" monster you control is declared as an attack target. Negate the attack and end the Battle Phase. Then place 1 Venom Counter on the monster that attacked.
Amulet of Ambition	TAEV	AmuletofAmbition	Equip Spell							Equip only to a Normal Monster. If it battles a monster with a higher Level, the equipped monster gains 500 ATK x the difference in Levels (during their battle only). When this card is sent to the Graveyard, you can return it to the top of the Deck.
Aquarian Alessa	TAEV	AquarianAlessa	Aqua/Gemini/Effect	Water	4	1500	500			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *When this card destroys an opponent's monster by battle and sends it to the Graveyard, they discard 1 random card.
Blazewing Butterfly	TAEV	BlazewingButterfly	Insect/Gemini/Effect	Fire	4	1500	1500			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *You can Tribute this card to Special Summon 1 Gemini monster from your Graveyard except "Blazewing Butterfly". A Gemini monster Special Summoned by this effect is treated as an Effect Monster and gains its effect.
Broken Bamboo Sword	TAEV	BrokenBambooSword	Equip Spell							The equipped monster gains 0 ATK.
Chrysalis Chicky	TAEV	ChrysalisChicky	Winged Beast/Effect	Wind	2	600	400			You can Tribute this card while "Neo Space" is on the field to Special Summon 1 "Neo-Spacian Air Hummingbird" from your hand or Deck.
Chrysalis Larva	TAEV	ChrysalisLarva	Insect/Effect	Fire	2	300	300			You can Tribute this card while "Neo Space" is on the field to Special Summon 1 "Neo-Spacian Flare Scarab" from your hand or Deck.
Chrysalis Mole	TAEV	ChrysalisMole	Rock/Effect	Earth	2	700	100			You can Tribute this card while "Neo Space" is on the field to Special Summon 1 "Neo-Spacian Grand Mole" from your hand or Deck.
Chrysalis Pantail	TAEV	ChrysalisPantail	Beast/Effect	Dark	2	800	300			You can Tribute this card while "Neo Space" is on the field to Special Summon 1 "Neo-Spacian Dark Panther" from your hand or Deck.
Chrysalis Pinny	TAEV	ChrysalisPinny	Plant/Effect	Light	2	100	700			You can Tribute this card while "Neo Space" is on the field to Special Summon 1 "Neo-Spacian Glow Moss" from your hand or Deck.
Chthonian Emperor Dragon	TAEV	ChthonianEmperorDragon	Dragon/Gemini/Effect	Fire	6	2400	1500			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *This card can attack twice during the same Battle Phase.
Cocoon Party	TAEV	CocoonParty	Normal Spell							Special Summon 1 "Chrysalis" monster from your Deck for each "Neo-Spacian" monster with a different name in your Graveyard.
Cocoon Rebirth	TAEV	CocoonRebirth	Continuous Spell							You can Tribute 1 face-up "Chrysalis" monster you control to Special Summon 1 "Neo-Spacian" monster written in the card text of that card from either player's Graveyard.
Cocoon Veil	TAEV	CocoonVeil	Normal Trap							Activate by Tributing 1 face-up "Chrysalis" monster. This turn, any damage to a player caused by an effect becomes 0. Special Summon 1 "Neo-Spacian" monster written on the "Chrysalis" monster you Tributed from your hand, Deck or from either player's Graveyard.
Common Charity	TAEV	CommonCharity	Normal Trap							Draw 2 cards, then remove from play 1 Normal Monster Card from your hand. If you don't have any Normal Monster Cards in your hand to remove, send all cards in your hand to the Graveyard.
Cranium Fish	TAEV	CraniumFish	Fish/Effect	Water	6	2400	1000			You can Special Summon this card by Tributing 1 "Ocean's Keeper". You can discard 1 WATER monster to the Graveyard to destroy 1 face-down card.
Creature Seizure	TAEV	CreatureSeizure	Normal Spell							Each player gives their opponent control of 1 of their monsters (controller's choice). You must choose a face-up Normal Monster.
Crystal Seer	TAEV	CrystalSeer	Spellcaster/Effect	Water	1	100	100			FLIP: Pick up 2 cards from the top of your Deck. Select 1 of those cards and add it to your hand, and put the other card on the bottom of your Deck.
Cyberdark Impact	TAEV	CyberdarkImpact	Normal Spell							Return 1 "Cyberdark Edge", "Cyberdark Keel" and "Cyberdark Horn" from your side of the field, hand or Graveyard to your Deck. Special Summon 1 "Cyberdark Dragon" from your Extra Deck. (This Special Summon is treated as a Fusion Summon).
Damage = Reptile	TAEV	DamageReptile	Continuous Trap							Once per turn, when you take Battle Damage from a battle involving a Reptile-Type monster, you can Special Summon 1 Reptile-Type monster from your Deck with ATK less than or equal to the Battle Damage you took.
Dark Effigy	TAEV	DarkEffigy	Fiend/Effect	Dark	4	1500	0			If you Tribute Summon a DARK Normal Monster, you can treat this 1 monster as 2 Tributes.
Dawnbreak Gardna	TAEV	DawnbreakGardna	Warrior/Gemini/Effect	Light	3	1500	500			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *The original DEF of this card becomes 2300.
Desert Twister	TAEV	DesertTwister	Fiend/Effect	Wind	6	2300	2000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 1 EARTH and 2 WIND monsters from your Graveyard. Once per turn, you can discard 1 card to destroy 1 Spell or Trap Card on the field.
Destructive Draw	TAEV	DestructiveDraw	Continuous Trap							If either player has no cards in their hand at the start of their Draw Phase, they can draw 1 more card in addition to their normal draw. This card's controller loses 700 Life Points during their End Phase (If less than 700, they become 0 instead). When this face-up card is removed from the field, inflict 3000 damage to the player who controlled it.
Doom Shaman	TAEV	DoomShaman	Spellcaster/Gemini/Effect	Dark	6	2400	2000			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *Once per turn, you can Special Summon 1 Fiend-Type monster from your hand or from either player's Graveyard. When this card is removed from the field, destroy all Fiend-Type monsters Special Summoned by this effect.
Flint Lock	TAEV	FlintLock	Machine/Effect	Light	4	1500	800			Once per turn, you can equip 1 "Flint" on the field to this card. You can take any "Flint" equipped to this card and equip to another face-up monster. This card can only be equipped with 1 "Flint" at a time. While equipped with "Flint", it is unaffected by "Flint"'s effect and cannot be destroyed by battle.
Flint Missile	TAEV	FlintMissile	Quick-Play Spell							Destroy 1 monster equipped with "Flint". You can return this card to your Deck instead of sending it to the Graveyard after it resolves.
Fossil Tusker	TAEV	FossilTusker	Rock/Effect	Earth	4	1800	0			When this card destroys an opponent's monster by battle and sends it to the Graveyard, inflict 400 damage to your opponent.
Frost and Flame Dragon	TAEV	FrostandFlameDragon	Dragon/Effect	Water	6	2300	2000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 1 FIRE and 2 WATER monsters from your Graveyard. Once per turn, you can discard 1 card to destroy 1 monster on the field.
Gemini Summoner	TAEV	GeminiSummoner	Spellcaster/Effect	Water	4	1500	0			Once per turn, during your opponent's End Phase, you can pay 500 Life Points to Normal Summon or Set 1 Gemini monster from you hand or Normal Summon 1 face-up Gemini monster on the field. Once per turn, if this card would be destroyed by battle, it is not destroyed. (Damage calculation is applied normally.)
Gift Card	TAEV	GiftCard	Normal Trap							Your opponent gains 3000 Life Points.
Goggle Golem	TAEV	GoggleGolem	Rock/Gemini/Effect	Earth	4	1500	500			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *The original ATK of this card becomes 2100.
Grasschopper	TAEV	Grasschopper	Insect/Gemini/Effect	Earth	5	2350	1000			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *This card can attack all monsters your opponent controls once each.
Gravitic Orb	TAEV	GraviticOrb	Fiend/Effect	Dark	3	1100	700			FLIP: Change the Battle Position of all face-up monsters your opponent controls.
Hunter Dragon	TAEV	HunterDragon	Dragon	Dark	3	1700	100			This dragon has stricken down countless prey with its sharp fangs. It strikes very quickly, because if it does not strike first it is vulnerable to a counterattack.
King Pyron	TAEV	KingPyron	Pyro/Gemini/Effect	Fire	5	1500	500			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *Once per turn, you can inflict 1000 damage to your opponent.
Light Effigy	TAEV	LightEffigy	Fairy/Effect	Light	4	1500	0			If you Tribute Summon a LIGHT Normal Monster, you can treat this 1 monster as 2 Tributes.
Lucky Pied Piper	TAEV	LuckyPiedPiper	Fairy/Gemini/Effect	Wind	4	1500	500			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *When this card destroys an opponent's monster by battle and sends it to the Graveyard, draw 1 card.
Masked Beast Des Gardius	TAEV	MaskedBeastDesGardius	Fiend/Effect	Dark	8	3300	2500			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 2 monsters, including at least 1 "Grand Tiki Elder" or "Melchid the Four-Face Beast". When this card is sent from the field to the Graveyard, equip 1 "The Mask of Remnants" from your Deck to 1 monster on the field.
Mormolith	TAEV	Mormolith	Rock/Effect	Earth	4	1000	900			You can Tribute 1 EARTH Monster to destroy all face-up monsters with DEF equal to or less than the ATK of the Tributed card.
Neo Space Pathfinder	TAEV	NeoSpacePathfinder	Warrior/Effect	Light	4	1800	800			You can discard this card to the Graveyard to add 1 "Neo Space" from your Deck or Graveyard to your hand.
Neo-Spacian Marine Dolphin	TAEV	NeoSpacianMarineDolphin	Aqua/Fusion/Effect	Water	4	900	1100			This card's name is treated as "Neo-Spacian Aqua Dolphin". This card cannot be Special Summoned except with "NEX". Once per turn, you can discard 1 card to look at your opponent's hand and select 1 Monster Card in it. If you control a monster with ATK greater than or equal to the selected monster's, destroy the selected monster and inflict 500 damage to your opponent.
NEX	TAEV	NEX	Normal Spell							Send 1 face-up "Neo-Spacian" monster you control to the Graveyard. Special Summon 1 Level 4 monster with the same name from your Extra Deck.
Ocean's Keeper	TAEV	OceansKeeper	Fish/Effect	Water	3	1500	1200			During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points. When this card is destroyed by battle, add 1 "Thousand-Eyes Jellyfish" or 1 "Cranium Fish" from your Deck to your hand.
Ojama Knight	TAEV	OjamaKnight	Beast/Fusion/Effect	Light	5	0	2500			1 "Ojama" monster + 1 "Ojama" monster Select up to 2 of your opponent's Monster Card Zones. The selected zones cannot be used.
Phalanx Pike	TAEV	PhalanxPike	Equip Spell							The equipped monster gains 900 ATK for each card in either Graveyard that has the same name it does.
Phantom Cricket	TAEV	PhantomCricket	Insect/Effect	Earth	2	300	1000			FLIP: Return 1 face-down monster from the field to the top of its owner's Deck.
Phantom Dragonray Bronto	TAEV	PhantomDragonrayBronto	Fish/Gemini/Effect	Water	4	1500	1000			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *The original ATK of this card becomes 2300. If this card attacks, it is switched to Defense Position at the end of the Battle Phase. This card's battle position cannot be changed until the end of your next turn, except by card effects.
Razor Lizard	TAEV	RazorLizard	Reptile/Effect	Earth	3	1500	300			While you control another Reptile-Type monster, if this card attacks a face-down Defense Position monster, destroy the monster immediately with this card's effect without flipping it face-up or applying damage calculation.
Ritual Raven	TAEV	RitualRaven	Fiend/Effect	Dark	1	300	300			If you Ritual Summon a DARK Ritual Monster, this 1 card can be used as the entire Tribute.
Shadow Delver	TAEV	ShadowDelver	Fiend/Gemini/Effect	Dark	4	1500	500			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *Once per turn, you can select 1 face-up Level 4 or lower DARK monster you control. It can attack your opponent directly this turn.
Shield Spear	TAEV	ShieldSpear	Normal Trap							Target monster gains 400 ATK and DEF until the end of this turn.
Snake Deity's Command	TAEV	SnakeDeitysCommand	Counter Trap							Activate by showing your opponent 1 "Venom" monster in your hand. Negate the activation and effect of an opponent's Spell Card and destroy it.
Snake Rain	TAEV	SnakeRain	Normal Spell							Discard 1 card. Select 4 Reptile-Type monsters from your Deck and send them to the Graveyard.
