Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Zaborg the Thunder Monarch	GLD2	ZaborgtheThunderMonarch	Thunder/Effect	Light	5	2400	1000			When this card is Tribute Summoned, destroy 1 monster on the field.
Brain Crusher	GX03	BrainCrusher	Insect/Effect	Dark	7	2400	1500			Once per turn, if this card destroyed an opponent's monster by battle and sent it to the Graveyard, you can Special Summon 1 of those destroyed monsters from the Graveyard during the End Phase.
Hunter Owl	GX03	HunterOwl	Winged Beast/Effect	Wind	4	1000	900			This card gains 500 ATK for each WIND monster on your side of the field. While there is another WIND monster on your side of the field, your opponent cannot select this card as an attack target.
Masked Chopper	GX03	MaskedChopper	Fiend/Effect	Earth	1	100	100			If this card destroys an opponent's monster by battle, inflict 2000 damage to your opponent.
Chaos Burst	GX04	ChaosBurst	Normal Trap							Activate only by Tributing 1 monster when your opponent's monster declares an attack. Destroy the attacking monster. Then inflict 1000 damage to your opponent.
Dark Bribe	GX04	DarkBribe	Counter Trap							Negate the activation of and effect of an opponent's Spell or Trap Card and destroy it. Your opponent draws 1 card.
Mad Reloader	GX04	MadReloader	Fiend/Effect	Dark	1	0	0			When this card is destroyed by battle and send to the Graveyard, send 2 cards from your hand to the Graveyard to draw 2 cards.
Brutal Potion	GX05	BrutalPotion	Normal Trap							This card becomes and Equip Card and equips to 1 monster you control. Once per turn, when you inflict damage to your opponent with a card effect, the equipped monster gains 1000 ATK until the End Phase.
Dark Cure	GX05	DarkCure	Continuous Trap							When your opponent Summons a monster(s), they gain Life Points equal to half the ATK of 1 of the Summoned monsters of your choice.
Nurse Reficule the Fallen One	GX05	NurseReficuletheFallenOne	Fairy/Effect	Dark	4	1400	600			Any effect that would cause your opponent to gain Life Points instead inflicts the same amount of damage to your opponent.
Red-Eyes Wyvern	GX06	RedEyesWyvern	Dragon/Effect	Wind	4	1800	1600			During your End Phase, if you did not Normal Summon or Set a monster that turn, you can remove from play this card from your Graveyard to Special Summon 1 "Red-Eyes" monster from your Graveyard, except "Red-Eyes B. Chick".
Dark Balter the Terrible	HL03	DarkBaltertheTerrible	Fiend/Fusion/Effect	Dark	5	2000	1200			Possessed Dark Soul + "Frontier Wiseman" A Fusion Summon of this monster can only be conducted with the above Fusion Material Monsters. When a Normal Spell Card is activated, negate the effect by paying 1000 Life Points. The effect of an Effect Monster that this monster destroys as a result of battle is negated.
Spear Dragon	HL03	SpearDragon	Dragon/Effect	Wind	4	1900	0			When this card attacks with an ATK that is higher than the DEF of a Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points. If this card attacks, it is changed to Defense Position at the end of the Damage Step.
A Legendary Ocean	HL1	ALegendaryOcean	Field Spell							This card's name is treated as "Umi". Downgrade all WATER monsters in both player's hands and on the field by 1 Level. Increases the ATK and DEF of all WATER monsters by 200 points.
Fusion Gate	HL1	FusionGate	Field Spell							As long as this card remains face-up on the field, a Fusion Monster can be Fusion Summoned without using "Polymerization". The Fusion Material monsters used in the Fusion Summon are not sent to the Graveyard, but are removed from play.
Cannonball Spear Shellfish	IOC	CannonballSpearShellfish	Aqua/Effect	Water	2	1000	1000			As long as "Umi" remains face-up on the field, this card is unaffected by any Spell Cards.
Magic Cylinder	IOC	MagicCylinder	Normal Trap						A2/T2	Negate the attack of 1 of your opponent's monsters and inflict damage to your opponent equal to that monster's ATK.
Robbin' Zombie	IOC	RobbinZombie	Continuous Trap							Each time 1 monster on your side of the field inflicts Battle Damage to your opponent's Life Points, your opponent sends 1 card from the top of his/her deck to the Graveyard.
Arcana Force Ex - The Light Ruler	JUMP	ArcanaForceExTheLightRuler	Fairy/Effect	Light	10	4000	4000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 3 monsters you control to the Graveyard. When this card is successfully Special Summoned, toss a coin: ? Heads: When this card destroys an opponent's monster by battle and sends it to the Graveyard, you can add 1 card from your Graveyard to your hand. ? Tails: When a effect of a Spell, Trap or Effect Monster's effect that targets this card is activated, negate its activation and destroy it, and this card loses 1000 ATK.
Archfiend of Gilfer	JUMP	ArchfiendofGilfer	Fiend/Effect	Dark	6	2200	2500			When this card is sent to the Graveyard, you can activate its effect. You can then equip it to a monster on the field, and this card will be treated as an Equip Spell Card that decreases the ATK of the equipped monster by 500 points.
Beast King Barbaros	JUMP	BeastKingBarbaros	Beast-Warrior/Effect	Earth	8	3000	1200			You can Normal Summon or Set this card without Tributing. If you do, the original ATK of this card becomes 1900. You can Tribute 3 monsters to Tribute Summon this card. When you do, destroy all cards your opponent controls.
Blast Sphere	JUMP	BlastSphere	Machine/Effect	Dark	4	1400	1400			If your opponent's monster attacks this face-down Defense Position card, this card becomes and Equip Card equipped to the attacking monster, without applying damage calculation. Destroy the equipped monster and this card during the Standby Phase of your opponent's next turn and inflict damage to your opponent equal to the equipped monster's ATK.
Chimeratech Fortress Dragon	JUMP	ChimeratechFortressDragon	Machine/Fusion/Effect	Dark	8	0	0			Cyber Dragon + 1 or more Machine-Type monsters This monster cannot be used a Fusion Meterial Monster. You can only Special Summon this card from your Extra Deck by sending the above cards from either side of the field to the Graveyard. (You do not use "Polymerization".) The original ATK of this card is equal to 1000 x the number of Fusion Material Monsters used to Special Summon it.
Cloning	JUMP	Cloning	Normal Trap							Activate only when your opponent Normal Summons or Flip Summons a monster. Special Summon 1 "Clone Token" that has the same original Level, Type, Attribute, ATK, and DEF as the Summoned monster. When that monster is destroyed and sent to the Graveyard, destroy this token.
Copycat	JUMP	Copycat	Spellcaster/Effect	Light	1	0	0			When this card is Summoned, select 1 monster your opponent controls. This card's ATK and DEF become equal to the selected monster's original ATK and DEF.
Cyber Dinosaur	JUMP	CyberDinosaur	Machine/Effect	Light	7	2500	1900			When your opponent Special Summons a monster from their hand, you can Special Summon this card from your hand.
Dragonic Knight	JUMP	DragonicKnight	Dragon/Effect	Fire	7	2800	2300			When the effect of an opponent's monster is activated that targets and destroys a card(s) you control, you can send the targeted card(s) to the Graveyard to Special Summon this card from your hand.
Dreadscythe Harvester	JUMP	DreadscytheHarvester	Insect/Effect	Wind	8	2300	1600			You can Tribute 1 Insect-Type monster to have this card gain 500 ATK until the end of the turn.
Exodius the Ultimate Forbidden Lord	JUMP	ExodiustheUltimateForbiddenLord	Spellcaster/Effect	Dark	10	?	0			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by returning all monsters from your Graveyard to your Deck. When this card declares an attack, send 1 monster from your hand or Deck to the Graveyard. This card has 1000 ATK for each Normal Monster in your Graveyard. When this card is removed from the field, remove it from play. If there are 5 different "Forbidden One" cards in your Graveyard that were sent there by this card's effect, you win the Duel.
Gandora the Dragon of Destruction	JUMP	GandoratheDragonofDestruction	Dragon/Effect	Dark	8	0	0			This card cannot be Special Summoned. You can pay half of your Life Points to destroy and remove from play all cards on the field except this card. For every card that is removed by this effect, this card gains 300 ATK. This card is sent to the Graveyard at the End Phase of the turn it was Summoned.
Green Baboon, Defender of the Forest	JUMP	GreenBaboonDefenderoftheForest	Beast/Effect	Earth	7	2600	1800			When a Beast-Type monster you control is destroyed and sent to the Graveyard, you can pay 1000 Life Points to Special Summon this card from your hand or the Graveyard.
Judgment of the Pharaoh	JUMP	JudgmentofthePharaoh	Normal Trap							Pay half your Life Points. Select and activate an appropriate effect which can be applied: ? If "Yu-Jo Friendship" is in your Graveyard, until the end of this turn: your opponent cannot Normal Summon, Set, Flip Summon, or Special Summon a monster(s), or activate an Effect Monster's effect, and their monster's effects are negated. ? If "Unity" is in your Graveyard, until the end of this turn: negate the effects of all Spell and Trap Cards on your opponent's side of the field, and your opponent cannot activate Set Spell or Trap cards.
Red-Eyes Darkness Metal Dragon	JUMP	RedEyesDarknessMetalDragon	Dragon/Effect	Dark	10	2800	2400			You can remove from play 1 Dragon-Type monster you control to Special Summon this card. Once per turn, you can Special Summon 1 Dragon-Type monster, except "Red-Eyes Darkness Metal Dragon" from your hand or Graveyard.
Relieve Monster	JUMP	RelieveMonster	Normal Trap							Activate only when your opponent declares an attack. Return 1 monster you control to it's owner's hand, then Special Summon 1 Level 4 monster from your hand.
The Wicked Avatar	JUMP	TheWickedAvatar	Fiend/Effect	Dark	10	?	?			This card cannot be Special Summoned. This card cannot be Normal Summoned or Set except by Tributing 3 monsters. Your opponent cannot activate Spell or Trap Cards until the end of their 2nd turn after this card is Normal Summoned. The ATK and DEF of this card are each 100 points higher than the highest ATK on the field (except "The Wicked Avatar").
The Wicked Dreadroot	JUMP	TheWickedDreadroot	Fiend/Effect	Dark	10	4000	4000			This card cannot be Special Summoned. This card cannot be Normal Summoned or Set except by Tributing 3 monsters. Halve the ATK and DEF of all monsters on the field, except this card.
The Wicked Eraser	JUMP	TheWickedEraser	Fiend/Effect	Dark	10	?	?			This card cannot be Special Summoned. This card cannot be Normal Summoned or Set except by Tributing 3 monsters. The ATK and DEF of this card are each equal to the number of cards your opponent controls x1000. When this card is destroyed and sent to the Graveyard, destroy all cards on the field. During your Main Phase, you can destroy this card.
Unity	JUMP	Unity	Quick-Play Spell							Select 1 monster on your side of the field. The DEF of the selected monster becomes equal to the combined original DEF of all face-up monsters on your side of the field, until the end of this turn.
Van'Dalgyon the Dark Dragon Lord	JUMP	VanDalgyontheDarkDragonLord	Dragon/Effect	Dark	8	2800	2500			After a Counter Trap Card you control negates the activation of an opponent's card(s) or effect(s), you can Special Summon this card from your hand. Then activate the appropriate effects, based on the type of cards negated: ? Spell: Inflict 1500 damage to your opponent. ? Trap: Select and destroy 1 card your opponent controls. ? Effect Monster: Select 1 monster in your Graveyard and Special Summon it.
Victory Dragon	JUMP	VictoryDragon	Dragon/Effect	Dark	8	2400	3000		A0/T1	This card cannot be Special Summoned. To Tribute Summon this card, you must Tribute 3 Dragon-Type monsters. If this card attacks your opponent directly and reduces their Life Points to 0, you win the Match.
Yu-Jo Friendship	JUMP	YuJoFriendship	Normal Spell							Offer your opponent a handshake. If they accept your handshake, each player's Life Points become half the combined Life Points of both players. If you have "Unity" in your hand and show it to your opponent, they must accept the handshake.
Light and Darkness Dragon	LDPP	LightandDarknessDragon	Dragon/Effect	Light	8	2800	2400			This card cannot be Special Summoned. While this card is face-up on the field its Attribute is also treated as DARK. When a Spell or Trap Card is activated, or the effect of an Effect Monster is activated, that activation is negated and this card loses 500 ATK and DEF. When this card is destroyed and sent to the Graveyard, select 1 monster in your Graveyard. Then destroy all cards you control, and Special Summon that monster.
Armaill	LOB	Armaill	Warrior	Earth	3	700	1300			A strange warrior who manipulates three deadly blades with both hands and his tail.
Armored Starfish	LOB	ArmoredStarfish	Aqua	Water	4	850	1400			A bluish starfish with a solid hide capable of fending off attacks.
Basic Insect	LOB	BasicInsect	Insect	Earth	2	500	700			Usually found traveling in swarms, this creature's ideal environment is the forest.
Beast Fangs	LOB	BeastFangs	Equip Spell							A Beast-Type monster equipped with this card increases its ATK and DEF by 300 points.
Charubin the Fire Knight	LOB	CharubintheFireKnight	Pyro/Fusion	Fire	3	1100	800			Monster Egg + "Hinotama Soul"
Dark Gray	LOB	DarkGray	Beast	Earth	3	800	900			Entirely gray, this beast has rarely been seen by mortal eyes.
Darkworld Thorns	LOB	DarkworldThorns	Plant	Earth	3	1200	900			A thorny plant found in the darklands that wraps itself around any unwary traveler.
Dissolverock	LOB	Dissolverock	Rock	Earth	3	900	1000			A monster born in the lava pits, it generates intense heat that can melt away its enemies.
Dragon Treasure	LOB	DragonTreasure	Equip Spell							A Dragon-Type monster equipped with this card increases its ATK and DEF by 300 points.
Dragoness the Wicked Knight	LOB	DragonesstheWickedKnight	Warrior/Fusion	Wind	3	1200	900			Armaill + "One-Eyed Shield Dragon"
Drooling Lizard	LOB	DroolingLizard	Reptile	Earth	3	900	800			A blood-sucking snake in human form that attacks any living being that passes nearby.
Electro-Whip	LOB	ElectroWhip	Equip Spell							A Thunder-Type monster equipped with this card increases its ATK and DEF by 300 points.
Enchanting Mermaid	LOB	EnchantingMermaid	Fish	Water	3	1200	900			A beautiful mermaid that lures voyagers to a watery death.
Fiend Reflection #2	LOB	FiendReflection2	Winged Beast	Light	4	1100	1400			A bird-beast that summons reinforcements with a hand mirror.
Firegrass	LOB	Firegrass	Plant	Earth	2	700	600			A fire-breathing plant found growing near volcanoes.
Fireyarou	LOB	Fireyarou	Pyro	Fire	4	1300	1000			A malevolent creature wrapped in flames that attacks enemies with intense fire.
Flame Ghost	LOB	FlameGhost	Zombie/Fusion	Dark	3	1000	800			Skull Servant + "Dissolverock"
Flower Wolf	LOB	FlowerWolf	Beast/Fusion	Earth	5	1800	1400			Silver Fang + "Darkworld Thorns"
Follow Wind	LOB	FollowWind	Equip Spell							A Winged Beast-Type monster equipped with this card increases its ATK and DEF by 300 points.
Forest	LOB	Forest	Field Spell							Increases the ATK and DEF of all Insect, Beast, Plant, and Beast-Warrior-Type monsters by 200 points.
Frenzied Panda	LOB	FrenziedPanda	Beast	Earth	4	1200	1000			A savage beast that carries a big bamboo stick for beating down its enemies.
Fusionist	LOB	Fusionist	Beast/Fusion	Earth	3	900	700			Petit Angel + "Mystical Sheep #2"
Green Phantom King	LOB	GreenPhantomKing	Plant	Earth	3	500	1600			This youthful king of the forests lives in a green world, abundant with trees and wildlife.
Hard Armor	LOB	HardArmor	Warrior	Earth	3	300	1200			A living suit of armor that attacks enemies with a bone-jarring tackle.
Hinotama	LOB	Hinotama	Normal Spell							Inflict 500 damage to your opponent.
Hinotama Soul	LOB	HinotamaSoul	Pyro	Fire	2	600	500			An intensely hot flame creature that rams anything standing in its way.
Kagemusha of the Blue Flame	LOB	KagemushaoftheBlueFlame	Warrior	Earth	2	800	400			Serving as a double for the Ruler of the Blue Flame, he's a master swordsman that wields a fine blade.
King Fog	LOB	KingFog	Fiend	Dark	3	1000	900			A fiend that dwells in a blinding curtain of smoke.
Kumootoko	LOB	Kumootoko	Insect	Earth	3	700	1400			A massive, intelligent spider that traps enemies with webbing.
Kurama	LOB	Kurama	Winged Beast	Wind	3	800	800			A vicious bird that attacks from the skies with its whip-like tail.
Larvas	LOB	Larvas	Beast	Earth	3	800	1000			A fast-moving, bird-like creature that strangles opposing monsters with its long, thin arms.
Laser Cannon Armor	LOB	LaserCannonArmor	Equip Spell							A Insect-Type monster equipped with this card increases its ATK and DEF by 300 points.
Legendary Sword	LOB	LegendarySword	Equip Spell							A Warrior-Type monster equipped with this card increases its ATK and DEF by 300 points.
Lesser Dragon	LOB	LesserDragon	Dragon	Wind	4	1200	1000			A minor dragon incapable of breathing fire.
Machine Conversion Factory	LOB	MachineConversionFactory	Equip Spell							A Machine-Type monster equipped with this card increases its ATK and DEF by 300 points.
Man Eater	LOB	ManEater	Plant	Earth	2	800	600			Man-eating plant with poison feelers for attacking enemies.
Meda Bat	LOB	MedaBat	Fiend	Dark	2	800	400			An eyeball fiend created by a servant of the wicked, it uses "Dark Bombs" to blow away its enemies.
Metal Dragon	LOB	MetalDragon	Machine/Fusion	Wind	6	1850	1700			Steel Ogre Grotto #1 + "Lesser Dragon"
Misairuzame	LOB	Misairuzame	Fish	Water	5	1400	1600			A missile-launching fish protected by deadly spikes.
Monster Egg	LOB	MonsterEgg	Warrior	Earth	3	600	900			A warrior hidden within an egg that attacks enemies by flinging eggshells.
M-Warrior #1	LOB	MWarrior1	Warrior	Earth	3	1000	500			Specializing in combination attacks, this warrior uses magnetism to block an enemy's escape.
M-Warrior #2	LOB	MWarrior2	Warrior	Earth	3	500	1000			Specializing in combination attacks, this warrior is equipped with a tough, magnetically coated armor.
Mystical Moon	LOB	MysticalMoon	Equip Spell							A Beast-Warrior-Type monster equipped with this card increases its ATK and DEF by 300 points.
Mystical Sheep #2	LOB	MysticalSheep2	Beast	Earth	3	800	1000			A monstrous sheep with a long tail for hypnotizing enemies.
Nemuriko	LOB	Nemuriko	Spellcaster	Dark	3	800	700			A child-like creature that controls a sleep fiend to beckon enemies into eternal slumber.
One-Eyed Shield Dragon	LOB	OneEyedShieldDragon	Dragon	Wind	3	700	1300			This dragon wears a shield not only for its own protection, but also for ramming its enemies.
Petit Angel	LOB	PetitAngel	Fairy	Light	3	600	900			A quick-moving and tiny fairy that's very difficult to hit.
Petit Dragon	LOB	PetitDragon	Dragon	Wind	2	600	700			A very small dragon known for its vicious attacks.
Power of Kaishin	LOB	PowerofKaishin	Equip Spell							An Aqua-Type monster equipped with this card increases its ATK and DEF by 300 points.
Raise Body Heat	LOB	RaiseBodyHeat	Equip Spell							A Dinosaur-Type monster equipped with this card increases its ATK and DEF by 300 points.
Ray and Temperature	LOB	RayandTemperature	Fairy	Light	3	1000	1000			The Sun and the North Wind join hands to deliver a devastating combination of heat and gale-force winds.
Root Water	LOB	RootWater	Fish	Water	3	900	800			An amphibian capable of calling up a massive tidal wave from the dark seas to wipe out enemy monsters.
Sand Stone	LOB	SandStone	Rock	Earth	5	1300	1600			Appears from underground and attacks with long, snake-like tentacles.
Silver Bow and Arrow	LOB	SilverBowandArrow	Equip Spell							A Fairy-Type monster equipped with this card increases its ATK and DEF by 300 points.
Sparks	LOB	Sparks	Normal Spell							Inflicts 200 points of Direct Damage to your opponent's Life Points.
Spike Seadra	LOB	SpikeSeadra	Sea Serpent	Water	5	1600	1300			Using the spikes sprouting from its body, this creature stabs its opponents and floods them with electricity.
Steel Ogre Grotto #1	LOB	SteelOgreGrotto1	Machine	Earth	5	1400	1800			A steel idol worshipped in the Land of Machines.
Succubus Knight	LOB	SuccubusKnight	Warrior	Dark	5	1650	1300			An unworthy warrior wizard adept in casting death-dealing spells.
The 13th Grave	LOB	The13thGrave	Zombie	Dark	3	1200	900			A zombie that suddenly appeared from plot #13 - an empty grave.
The Furious Sea King	LOB	TheFuriousSeaKing	Aqua	Water	3	800	700			Grand King of the Seven Seas, he's able to summon massive tidal waves to drown the enemy.
Trial of Nightmare	LOB	TrialofNightmare	Fiend	Dark	4	1300	900			This fiend passes judgment on enemies that are locked in coffins.
Tri-Horned Dragon	LOB	TriHornedDragon	Dragon	Dark	8	2850	2350			An unworthy dragon with three sharp horns sprouting from its head
Tripwire Beast	LOB	TripwireBeast	Thunder	Earth	4	1200	1300			This creature attacks with electromagnetic waves.
Turtle Tiger	LOB	TurtleTiger	Aqua	Water	4	1000	1500			A tiger encased in a protective shell that attacks with razor-sharp fangs.
Two-Mouth Darkruler	LOB	TwoMouthDarkruler	Dinosaur	Earth	3	900	700			A dinosaur with two deadly jaws, it stores electricity in its horn and releases high voltage bolts from the mouth on its back.
Tyhone	LOB	Tyhone	Winged Beast	Wind	4	1200	1400			Capable of firing cannonballs from its mouth for long-range attacks, this creature is particularly effective in mountain battles.
Umi	LOB	Umi	Field Spell							Increase the ATK and DEF of all Fish, Sea Serpent, Thunder, and Aqua-Type monsters by 200 points. Decrease the ATK and DEF of all Machine and Pyro-Type monsters by 200 points.
Vile Germs	LOB	VileGerms	Equip Spell							A Plant-Type monster equipped with this card increases its ATK and DEF by 300 points.
Violet Crystal	LOB	VioletCrystal	Equip Spell							A Zombie-Type monster equipped with this card increases its ATK and DEF by 300 points.
Wasteland	LOB	Wasteland	Field Spell							Increases the ATK and DEF of all Dinosaur, Zombie, and Rock-Type monsters by 200 points.
A Feint Plan	LOD	AFeintPlan	Normal Trap							A player cannot attack face-down monsters during this turn.
Fengsheng Mirror	LOD	FengshengMirror	Normal Spell							Look at your opponent's hand. Select and discard 1 Spirit monster to the Graveyard if Spirit monsters exist in his/her hand.
Fiend Comedian	LOD	FiendComedian	Normal Trap							Toss a coin and call it. If you call it right, all your opponent's cards in the Graveyard are removed from play immediately. If you call it wrong, send a number of cards equal to the cards in your opponent's Graveyard from your Deck to your Graveyard.
Lizard Soldier	LOD	LizardSoldier	Dragon	Wind	3	1100	800			A beast soldier derived from dragons, it is small for a Dragon-Type. Moving very quickly, this monster is an excellent strategist.
Magic Reflector	LOD	MagicReflector	Normal Spell							Select 1 Spell Card that remains face-up on the field and put 1 counter on it. If the selected card is destroyed, the counter is removed instead of the card being destroyed.
Nutrient Z	LOD	NutrientZ	Normal Trap							This card can only be activated during your opponent's Damage Step. During this turn, if you take Battle Damage of 2000 points or more, gain 4000 Life Points before the damage is subtracted from your Life Points.
Robolady	LOD	Robolady	Machine	Earth	3	450	900			A warrior fully covered with metal. It upgrades by fusing with "Roboyarou".
Roboyarou	LOD	Roboyarou	Machine	Earth	3	900	450			A warrior fully covered with metal. It upgrades by fusing with "Robolady".
Ryu-Kishin Clown	LOD	RyuKishinClown	Fiend/Effect	Dark	2	800	500			When this card is Summoned (including Flip Summon and Special Summon), select 1 face-up monster on the field and change its battle position.
Super Robolady	LOD	SuperRobolady	Machine/Fusion/Effect	Earth	6	1200	500			Robolady + "Roboyarou" You can Special Summon "Super Roboyarou" by returning this card from the field to the Extra Deck. You cannot use this effect during the same turn this monster is Special Summoned. In addition, increase the ATK of this monster by 1000 points during the Damage Step when this monster inflicts Direct Damage to your opponent's Life Points.
Super Roboyarou	LOD	SuperRoboyarou	Machine/Fusion/Effect	Earth	6	1200	500			Roboyarou + "Robolady". "You can Special Summon "Super Robolady" by returning this card from the field to the Extra Deck. You cannot use this effect during the same turn this monster is Special Summoned. In addition, increase the ATK of this monster by 1000 points during the Damage Step when this monster battles with a monster.
The Hunter with 7 Weapons	LOD	TheHunterwith7Weapons	Warrior/Effect	Earth	3	1000	600			When this card is Normal Summoned, declare 1 Type of monster. When battling that Type of monster, increase the ATK of this card by 1000 points during Damage Calculation.
The Illusory Gentleman	LOD	TheIllusoryGentleman	Spellcaster	Dark	4	1500	1600			Wearing odd fashions, this gentleman is very fickle. He sometimes saves people and at other times commits crimes.
The Warrior Returning Alive	LOD	TheWarriorReturningAlive	Normal Spell							Add 1 Warrior-Type monster from your Graveyard to your hand.
Throwstone Unit	LOD	ThrowstoneUnit	Warrior/Effect	Earth	4	900	2000			Tribute 1 Warrior-Type monster on your side of the field to destroy 1 face-up monster on the field whose DEF is equal to or less than the ATK of "Throwstone Unit".
Wolf Axwielder	LOD	WolfAxwielder	Beast-Warrior	Earth	4	1650	1000			Once it has started battle, this monster attacks fiercely and cannot stop.
Angel O7	LODT	AngelO7	Fairy/Effect	Light	7	2500	1500			When this card is Tribute Summoned, it gains the following effect: ? The effects of Effect Monsters cannot be activated.
Arcana Call	LODT	ArcanaCall	Normal Trap							Select 1 "Arcana Force" monster you control. Remove from play 1 "Arcana Force" monster from either player's Graveyard. Until the End Phase, the selected monster's effect becomes the removed monster's effect for the same coin toss result.
Arcana Force 0 - The Fool	LODT	ArcanaForce0TheFool	Fairy/Effect	Light	1	0	0			This card cannot be destroyed by battle. This card cannot be changed to Defense Position, except with a card effect. When this card is Summoned, toss a coin: ? Heads: Negate the effects of your Spells, Traps, and Effect Monsters' effects that target this card, and destroy them. ? Tails: Negate the effects of your opponent's Spells, Traps, and Effect Monsters' effects that target this card, and destroy them.
Arcana Force Ex - The Dark Ruler	LODT	ArcanaForceExTheDarkRuler	Fairy/Effect	Light	10	4000	4000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 3 monsters you control to the Graveyard. When this card is Special Summoned, toss a coin: ? Heads: This card can attack twice during the same Battle Phase. If this card battles twice using this effect, it is changed to Defense Position at the end of the Battle Phase. This card's battle position cannont be changed until the end of your next turn, except with a card effect. ? Tails: If this card is destroyed, destroy all cards on the field.
Arcana Force I - The Magician	LODT	ArcanaForceITheMagician	Fairy/Effect	Light	4	1100	1100			When this card is Summoned, toss a coin: ? Heads: When a Spell Card is activated, this card's ATK becomes double its original ATK until the End Phase of that turn. ? Tails: When a Spell Card is activated, your opponent gains 500 Life Points.
Arcana Force III - The Empress	LODT	ArcanaForceIIITheEmpress	Fairy/Effect	Light	4	1300	1300			When this card is Summoned, toss a coin: ? Heads: Each time your opponent Normal Summons or Sets a monster, you can Special Summon 1 "Arcana Force" Monster from your hand. ? Tails: Each time your opponent Normal Summons or Sets a monster, send 1 card from your hand to the Graveyard.
Arcana Force IV - The Emperor	LODT	ArcanaForceIVTheEmperor	Fairy/Effect	Light	4	1400	1400			When this card is Summoned, toss a coin: ? Heads: All "Arcana Force" Monsters you control gain 500 ATK. ? Tails: All "Arcana Force" Monsters you control lose 500 ATK.
Arcana Force VI - The Lovers	LODT	ArcanaForceVITheLovers	Fairy/Effect	Light	4	1600	1600			When this card is Summoned, toss a coin: ? Heads: This card can be treated as 2 Tributes for the Tribute Summon of an "Arcana Force" monster. ? Tails: You cannot Tribute summon "Arcana Force" monsters.
Arcana Force VII - The Chariot	LODT	ArcanaForceVIITheChariot	Fairy/Effect	Light	4	1700	1700			When this card is Summoned, toss a coin: ? Heads: If this card destroys an opponent's monster by battle, you can Special Summon that monster to your side of the field. ? Tails: Your opponent gains control of this card.
Arcana Force XIV - Temperance	LODT	ArcanaForceXIVTemperance	Fairy/Effect	Light	6	2400	2400			During either player's turn, you can discard this card to reduce the damage you take from a battle to 0. When this card is Summoned, toss a coin: ? Heads: Halve all Battle Damage you take. ? Tails: Halve all Battle Damage your opponent takes.
Arcana Force XVIII - The Moon	LODT	ArcanaForceXVIIITheMoon	Fairy/Effect	Light	7	2800	2800			When this card is Summoned, toss a coin: ? Heads: During your Standby Phase, you can Special Summon 1 "Moon Token" (Fairy-Type/LIGHT/Level 1/ATK 0/DEF 0). ? Tails: During each of your End Phases, select 1 monster you control and give control of it to your opponent.
Arcana Force XXI - The World	LODT	ArcanaForceXXITheWorld	Fairy/Effect	Light	8	3100	3100			When this card is Summoned, toss a coin: ? Heads: During your End Phase, you can send 2 monsters you control to the Graveyard to skip your opponent's next turn. ? Tails: During your opponent's Draw Phase, add the top card of their Graveyard to their hand.
Batteryman Charger	LODT	BatterymanCharger	Thunder/Effect	Light	5	1800	1200			When this card is Normal Summoned, you can Special Summon 1 "Batteryman" monster, except "Batteryman Charger", from your hand or Deck. This card gains 300 ATK and DEF for each Thunder-Type monster you control.
Batteryman Industrial Strength	LODT	BatterymanIndustrialStrength	Thunder/Effect	Light	8	2600	0			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 2 "Batteryman" monsters from your Graveyard. Once per turn, you can remove from play 1 Thunder-Type monster from your Graveyard to destroy 1 monster and 1 Spell or Trap Card on the field.
Batteryman Micro-Cell	LODT	BatterymanMicroCell	Thunder/Effect	Light	1	100	100			FLIP: Special Summon 1 Level 4 or lower "Batteryman" monster from your Deck, except "Batteryman Micro-Cell". After this card has been flipped face-up, when it is destroyed by battle and sent to the Graveyard, draw 1 card.
Celestia, Lightsworn Angel	LODT	CelestiaLightswornAngel	Fairy/Effect	Light	5	2300	200			When you Tribute Summon this card by Tributing a "Lightsworn" monster, you can send the top 4 cards of your Deck to the Graveyard to destroy up to 2 cards your opponent controls.
Cloudian - Storm Dragon	LODT	CloudianStormDragon	Fairy/Effect	Water	4	1000	0			This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 "Cloudian" monster from your Graveyard. This card cannot be destroyed by battle. If this card is in face-up Defense Position, destroy it. Once per turn, you can place 1 Fog Counter on 1 monster on the field.
Cross Porter	LODT	CrossPorter	Warrior/Effect	Dark	2	400	400			You can send 1 monster you control to the Graveyard and Special Summon 1 "Neo-Spacian" monster from your hand. When this card is sent to the Graveyard, you can add 1 "Neo-Spacian" monster from your Deck to your Hand.
Cup of Ace	LODT	CupofAce	Normal Spell							Toss a coin. Heads: ? Draw 2 cards. ? Tails: Your opponent draws 2 cards.
Dangerous Machine Type-6	LODT	DangerousMachineType6	Continuous Spell							During each of your Standby Phases, roll a six-sided die: ? 1: Discard 1 card. ? 2: Your opponent discards 1 card. ? 3: Draw 1 card. ? 4: Your opponent draws 1 card. ? 5: Destroy 1 monster your opponent controls. ? 6: Destroy this card.
