Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Daigusto Eguls	HA05	DaigustoEguls	Psychic/Synchro/Effect	Wind	7	2600	1800	ScR		1 Tuner + 1 or more non-Tuner "Gusto" monsters. Once per turn, during your End Phase: You can banish 1 WIND monster from your Graveyard to target 1 face-down card your opponent controls; destroy that target.
Daigusto Gulldos	HA05	DaigustoGulldos	Psychic/Synchro/Effect	Wind	5	2200	800	ScR		1 Tuner + 1 or more non-Tuner "Gusto" monsters. Once per turn: You can shuffle 2 "Gusto" monsters from your Graveyard into the Main Deck to target 1 face-up monster your opponent controls; destroy that target.
Evigishki Mind Augus	HA05	EvigishkiMindAugus	Aqua/Ritual/Effect	Water	6	2500	2000	ScR		Cannot be Normal Summoned or Set. Must first be Ritual Summoned. You can Ritual Summon this card with any "Gishki" Ritual Spell Card. When this card is Ritual Summoned: Target up to 5 cards in any Graveyard(s); shuffle those targets to the Deck.
Evigishki Soul Ogre	HA05	EvigishkiSoulOgre	Aqua/Ritual/Effect	Water	8	2800	2800	ScR		Cannot be Normal Summoned or Set. Must first be Ritual Summoned. You can Ritual Summon this card with any "Gishki" Ritual Spell Card. Once per turn: You can discard 1 "Gishki" monster to target 1 face-up card your opponent controls; shuffle that target into the Deck.
First Step Towards Infestation	HA05	FirstStepTowardsInfestation	Quick-Play Spell					S		Return 1 face-up Tribute Summoned "Steelswarm" monster you control to your hand; draw 1 card.
Gem-Armadillo	HA05	GemArmadillo1	Rock/Effect	Earth	4	1700	500	ScR		When this card is Normal Summoned: You can add 1 "Gem-Knight" monster from your Deck to your hand.
Gem-Enhancement	HA05	GemEnhancement1	Normal Trap					S		Tribute 1 "Gem-Knight" monster, then target 1 "Gem-Knight" monster in your Graveyard; Special Summon that target from the Graveyard.
Gem-Knight Alexandrite	HA05	GemKnightAlexandrite1	Rock/Effect	Earth	4	1800	1200	ScR		You can Tribute this card; Special Summon 1 "Gem-Knight" Normal Monster from your Deck.
Gem-Knight Aquamarine	HA05	GemKnightAquamarine1	Aqua/Fusion/Effect	Earth	6	1400	2600	ScR		"Gem-Knight Sapphire" + 1 "Gem-Knight" monster. Must first be Fusion Summoned with the above Fusion Material Monsters. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. When this card is sent from the field to the Graveyard: Target 1 card your opponent controls; return that target to the hand.
Gem-Knight Fusion	HA05	GemKnightFusion1	Normal Spell					S		Send, from your hand or your side of the field to the Graveyard, the Fusion Material Monsters that are listed on a "Gem-Knight" Fusion Monster Card, then Special Summon that Fusion Monster from the Extra Deck. (This Special Summon is treated as a Fusion Summon.) If this card is in the Graveyard: You can banish 1 "Gem-Knight" monster from your Graveyard; add this card to your hand.
Gem-Knight Garnet	HA05	GemKnightGarnet1	Pyro	Earth	4	1900	0	S		The Gem-Knight Warrior who carries the Garnet Soul. His Flaming Iron Fist crushes all enemies.
Gem-Knight Ruby	HA05	GemKnightRuby1	Pyro/Fusion/Effect	Earth	6	2500	1300	ScR		"Gem-Knight Garnet" + 1 "Gem-Knight" monster. Must first be Fusion Summoned with the above Fusion Material Monsters. Once per turn: You can Tribute 1 face-up "Gem-" monster; this card gains ATK equal to the Tributed monster's ATK on the field, until the End Phase. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Gem-Knight Sapphire	HA05	GemKnightSapphire1	Aqua	Earth	4	0	2100	S		His Sapphire power commands the waters to protect him from attack. His comrades trust in his silent protection.
Gem-Knight Topaz	HA05	GemKnightTopaz1	Thunder/Fusion/Effect	Earth	6	1800	1800	ScR		"Gem-Knight Tourmaline" + 1 "Gem-Knight" monster. Must first be Fusion Summoned with the above Fusion Material Monsters. This card can attack twice during each Battle Phase. When this card destroys a monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to the ATK of the destroyed monster in the Graveyard.
Gem-Knight Tourmaline	HA05	GemKnightTourmaline1	Thunder	Earth	4	1600	1800	S		He channels mystic energies and changes them into fighting strength through the power of Tourmaline. Many admire his way of life.
Gem-Merchant	HA05	GemMerchant1	Spellcaster/Effect	Earth	3	1000	1000	S		During the Damage Step, in either player's turn, when a face-up EARTH Normal Monster you control attacks or is attacked: You can send this card from your hand to the Graveyard; that monster gains 1000 ATK and DEF until the End Phase.
Gishki Abyss	HA05	GishkiAbyss	Fish/Effect	Water	2	800	500	S		When this card is Summoned: You can add 1 "Gishki" monster with 1000 or less DEF from your Deck to your hand, except "Gishki Abyss".
Gishki Aquamirror	HA05	GishkiAquamirror	Ritual Spell					S		This card can be used to Ritual Summon any "Gishki" Ritual Monster. You must also Tribute monsters from the field or your hand whose total Levels equal the Level of the Ritual Monster you Ritual Summon. You can shuffle this card from the Graveyard into the Deck to target 1 "Gishki" Ritual Monster in your Graveyard; return that target to the hand.
Gishki Ariel	HA05	GishkiAriel	Spellcaster/Effect	Water	4	1000	1800	S		FLIP: You can add 1 "Gishki" monster from your Deck to your hand.
Gishki Chain	HA05	GishkiChain	Sea Serpent/Effect	Water	4	1800	1000	ScR		When this card is Normal Summoned: Look at the top 3 cards of your Deck. If there is a Ritual Monster(s) or Ritual Spell Card(s), you can reveal one of them to your opponent and add it to your hand. Then return the other cards to your Deck in the order of your choice.
Gishki Marker	HA05	GishkiMarker	Aqua/Effect	Water	4	1600	1200	S		When this card is Summoned: You can target 1 "Gishki" Ritual Monster or "Gishki" Ritual Spell Card in your Graveyard; add that target to your hand.
Gishki Shadow	HA05	GishkiShadow	Sea Serpent/Effect	Water	4	1200	1000	S		If you Ritual Summon a WATER Ritual Monster, this 1 card can be used as the entire Tribute. You can discard this card; add 1 "Gishki" Ritual Spell Card from your Deck to your hand.
Gishki Vanity	HA05	GishkiVanity	Aqua/Effect	Water	2	1000	800	S		During your Main Phase: You can discard this card; this turn, your opponent cannot activate Spells, Traps, Spell/Trap effects, or Monster Card effects when a "Gishki" monster is Ritual Summoned, or when a "Gishki" Ritual Spell Card is activated.
Gusto Egul	HA05	GustoEgul	Winged Beast/Tuner	Wind	1	200	400	S		When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 Level 4 or lower non-Tuner "Gusto" monster from your Deck.
Gusto Gulldo	HA05	GustoGulldo	Winged Beast/Tuner	Wind	3	500	500	S		When this card is sent from the field to the Graveyard: You can Special Summon 1 Level 2 or lower "Gusto" monster from your Deck.
Gusto Thunbolt	HA05	GustoThunbolt	Thunder/Effect	Wind	4	1500	1200	S		At the end of the Battle Phase, if this card is in the Graveyard because it was destroyed by battle and sent to the Graveyard this turn: You can banish 1 "Gusto" monster from your Graveyard; Special Summon 1 WIND Psychic-Type monster with 1500 or less DEF from your Deck.
Infestation Wave	HA05	InfestationWave	Normal Trap					S		Return 1 face-up Tribute Summoned "Steelswarm" monster you control to the hand to target 1 card your opponent controls; destroy that target.
Kayenn, the Master Magma Blacksmith	HA05	KayenntheMasterMagmaBlacksmith1	Rock/Effect	Fire	3	1200	200	S		You can banish this card from your Graveyard; all face-up "Laval" monsters you currently control gain 400 ATK.
Laval Burner	HA05	LavalBurner1	Pyro/Effect	Fire	5	2100	1000	S		If you have 3 or more "Laval" monsters with different names in your Graveyard, you can Special Summon this card (from your hand).
Laval Forest Sprite	HA05	LavalForestSprite1	Pyro/Tuner	Fire	2	300	200	S		When this card is sent from the field to the Graveyard: All face-up "Laval" monsters you currently control gain 200 ATK for each "Laval" monster in your Graveyard, until the End Phase.
Laval Judgment Lord	HA05	LavalJudgmentLord1	Warrior/Effect	Fire	7	2700	1800	ScR		Once per turn: You can banish 1 "Laval" monster from your Graveyard; inflict 1000 damage to your opponent. "Laval Judgment Lord" cannot declare an attack the turn this effect is activated.
Laval Miller	HA05	LavalMiller1	Pyro/Effect	Fire	3	300	400	S		When this card is destroyed by battle and sent to the Graveyard: You can send 2 "Laval" monsters from your Deck to the Graveyard.
Laval the Greater	HA05	LavaltheGreater1	Warrior/Synchro/Effect	Fire	6	2400	800	ScR		1 Tuner + 1 or more non-Tuner FIRE Monsters. When this card is Synchro Summoned: Send 1 card from your hand to the Graveyard. If this card would be destroyed by a card effect, you can banish 1 "Laval" monster from your Graveyard instead.
Laval Warrior	HA05	LavalWarrior1	Warrior/Effect	Fire	4	1800	500	S		When this card destroys an opponent's monster by battle: Inflict damage to your opponent equal to the original ATK of the destroyed monster. You must have 4 or more "Laval" monsters with different names in your Graveyard to activate and to resolve this effect.
Lavalval Dragon	HA05	LavalvalDragon1	Dragon/Synchro/Effect	Fire	5	2000	1100	ScR		1 Tuner + 1 or more non-Tuner FIRE monsters. You can shuffle 2 "Laval" monsters from your Graveyard into your Main Deck to target 1 card your opponent controls; return it to the hand.
Molten Whirlwind Wall	HA05	MoltenWhirlwindWall1	Continuous Trap					S		All face-up "Laval" monsters you control gain 100 ATK for each "Laval" monster in your Graveyard.
Prominence, Molten Swordsman	HA05	ProminenceMoltenSwordsman1	Beast-Warrior/Effect	Fire	4	1800	600	S		Once per turn, during either player's turn: You can banish 1 "Laval" monster from your Graveyard; this card gains 300 ATK until the End Phase.
Searing Fire Wall	HA05	SearingFireWall1	Quick-Play Spell					S		Banish any number of "Laval" monsters from your Graveyard; Special Summon an equal number of "Laval Tokens" (Pyro-Type/FIRE/Level 1/ATK 0/DEF 0) in Defense Position.
Soaring Eagle Above the Searing Land	HA05	SoaringEagleAbovetheSearingLand1	Winged Beast/Tuner	Fire	1	100	0	S		If this card is sent to the Graveyard for a Synchro Summon: You can Special Summon this card. You must have 3 or more "Laval" monsters with different names in your Graveyard to activate and to resolve this effect. If this card is Special Summoned with this effect, banish it when it leaves the field.
Steelswarm Caller	HA05	SteelswarmCaller	Fiend/Effect	Dark	4	1700	0	S		When a "Steelswarm" monster is Tribute Summoned face-up by Tributing this card: You can Special Summon 1 Level 4 or lower "Steelswarm" monster from your Deck.
Steelswarm Caucastag	HA05	SteelswarmCaucastag	Fiend/Effect	Dark	8	2800	0	ScR		When this card is Tribute Summoned by Tributing 2 "Steelswarm" monsters: Activate 1 of these effects. *Destroy all monsters on the field, except this card. *Destroy all Spell and Trap Cards on the field.
Steelswarm Cell	HA05	SteelswarmCell	Fiend/Effect	Dark	1	0	0	S		If you control no monsters, you can Special Summon this card (from your hand). While this card is face-up on the field, it cannot be Tributed, except for a Tribute Summon of a "Steelswarm" monster, and cannot be used as a Synchro Material Monster.
Steelswarm Gatekeeper	HA05	SteelswarmGatekeeper	Fiend/Effect	Dark	4	1500	1900	S		If a "Steelswarm" monster is Tribute Summoned face-up while this card is face-up on the field, you can Normal Summon or Set 1 monster in addition to your Normal Summon or Set that turn.
Steelswarm Girastag	HA05	SteelswarmGirastag	Fiend/Effect	Dark	7	2600	0	ScR		You can Tribute Summon this card in face-up Attack Position by Tributing 1 "Steelswarm" monster. When this card is Tribute Summoned by Tributing a "Steelswarm" monster(s): You can target 1 card your opponent controls; send that target to the Graveyard and gain 1000 Life Points.
Steelswarm Mantis	HA05	SteelswarmMantis	Fiend/Effect	Dark	5	2200	0	ScR		When this card is Tribute Summoned by Tributing a "Steelswarm" monster: You can pay 1000 Life Points to target 1 "Steelswarm" monster in your Graveyard; Special Summon that target.
Steelswarm Moth	HA05	SteelswarmMoth	Fiend/Effect	Dark	6	2400	0	S		When this card is Tribute Summoned by Tributing a "Steelswarm" monster: You can pay 1000 Life Points to target up to 2 cards your opponent controls; return those targets to the hand.
Steelswarm Scout	HA05	SteelswarmScout	Fiend/Effect	Dark	1	200	0	S		At the start of your Main Phase 1, if you control no Spell/Trap Cards: You can Special Summon this card from the Graveyard. You cannot Special Summon another monster(s) the turn you activate this effect. While this card is face-up on the field, it cannot be Tributed, except for the Tribute Summon of a "Steelswarm" monster, and cannot be used as a Synchro Material Monster.
Vylon Charger	HA05	VylonCharger1	Fairy/Effect	Light	4	1000	1000	S		All face-up LIGHT monsters you control gain 300 ATK for each Equip Card equipped to this card.
Vylon Cube	HA05	VylonCube1	Machine/Tuner	Light	3	800	800	S		If this card is sent to the Graveyard for the Synchro Summon of a LIGHT monster: You can add 1 Equip Spell Card from your Deck to your hand.
Vylon Epsilon	HA05	VylonEpsilon1	Fairy/Synchro/Effect	Light	8	2800	1200	ScR		1 LIGHT Tuner + 1 or more non-Tuner monsters. Equip Cards equipped to this card cannot be targeted by cards or effects. Once per turn: You can send 1 Equip Card equipped to this card to the Graveyard to target 1 monster your opponent controls; destroy that target.
Vylon Material	HA05	VylonMaterial1	Equip Spell					S		Equip only to a "Vylon" monster. It gains 600 ATK. If this face-up card is sent from the field to the Graveyard: You can add 1 "Vylon" Spell Card from your Deck to your hand.
Vylon Sigma	HA05	VylonSigma1	Fairy/Synchro/Effect	Light	7	1800	1000	ScR		1 LIGHT Tuner + 1 or more non-Tuner LIGHT monsters. When this card declares an attack, if it is the only monster you control: You can equip 1 Equip Spell Card from your Deck to this face-up card.
Vylon Soldier	HA05	VylonSoldier1	Fairy/Effect	Light	4	1700	1000	S		When this card declares an attack: You can target monsters your opponent controls, up to the number of Equip Cards equipped to this card; change those targets' battle positions.
Vylon Vanguard	HA05	VylonVanguard1	Fairy/Effect	Light	4	1400	1000	S		When this card is destroyed by a card effect and sent to the Graveyard: You can draw 1 card for each Equip Card that was equipped to this card.
Winda, Priestess of Gusto	HA05	WindaPriestessofGusto	Psychic/Effect	Wind	2	1000	400	S		When this card is destroyed by battle with an opponent's attacking monster and sent to the Graveyard: You can Special Summon 1 "Gusto" Tuner Monster from your deck.
Windaar, Sage of Gusto	HA05	WindaarSageofGusto	Psychic/Effect	Wind	6	2000	1000	S		When this card destroys a monster by battle and sends it to the Graveyard: You can target 1 Level 3 or lower "Gusto" monster in your Graveyard; Special Summon that target in face-up Defense Position.
Troposphere	JMPS	Troposphere	Winged Beast/Effect	Wind	6	2400	2000			If you Tribute Summon this card, the Tribute must be Winged Beast-Type. This card is unaffected by the effects of Trap Cards.
Cyber Eltanin	JUMP	CyberEltanin	Machine/Effect	Light	10	?	?			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play all LIGHT Machine-Type monsters you control and that are in your Graveyard. This card's ATK and DEF become equal to the number of monsters removed from play when it was Special Summoned x 500. When this card is Special Summoned, send all other face-up monsters on the field to the Graveyard.
Darkness Neosphere	JUMP	DarknessNeosphere	Fiend/Effect	Dark	10	4000	4000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 1 Fiend-Type monster you control and 1 Fiend-Type monster from your hand to the Graveyard when your opponent's monster declares an attack. This card cannot be destroyed by battle. Once per turn, you can return all face-up Trap Cards you control to the hand.
Endless Decay	JUMP	EndlessDecay	Zombie/Effect	Dark	5	?	0			If you have 2000 or less Life Points, you can Special Summon this card (from your hand). When this card is Normal or Special Summoned: This card's ATK becomes half the opponent's Life Points.
Genesis Dragon	JUMP	GenesisDragon	Dragon/Effect	Light	6	2200	1800			Once per turn, you can send 1 Dragon-Type Monster from your hand to the Graveyard to add 1 Dragon-Type Monster from your Graveyard to your hand. When this card is sent from the field to the Graveyard, you can return all Dragon-Type Monsters from your Graveyard to your Deck.
Golem Dragon	JUMP	GolemDragon	Dragon/Effect	Earth	4	200	2000			Your opponent cannot select another Dragon-Type monster you control as an attack target.
Hundred-Eyes Dragon	JUMP	HundredEyesDragon	Dragon/Synchro/Effect	Dark	8	3000	2500			1 DARK Tuner + 1 or more non-Tuner Fiend-Type monsters. Once per turn, you can activate this card's effect by removing from play 1 Level 6 or lower DARK Effect Monster from your Graveyard. Until the End Phase, treat this card's name as that monster's name, and this card gains the same effects as that monster while face-up on the field. When this card is destroyed and sent to the Graveyard, add 1 "Earthbound Immortal" monster from your Deck to your hand.
Lightning Warrior	JUMP	LightningWarrior	Warrior/Synchro/Effect	Light	7	2400	1200			1 Tuner + 1 or more non-Tuner monsters. When this card destroys an opponent's monster by battle and sends it to the Graveyard, inflict 300 damage to your opponent for each card in your opponent's hand.
Malefic Stardust Dragon	JUMP	MaleficStardustDragon	Dragon/Effect	Dark	8	2500	2000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 1 "Stardust Dragon" from your Extra Deck. There can only be 1 face-up "Malefic" monster on the field. Field Spell Cards cannot be destroyed by card effects. Other monsters you control cannot attack. If there is no face-up Field Spell Card on the field, destroy this card.
Malefic Truth Dragon	JUMP	MaleficTruthDragon	Dragon/Effect	Dark	12	5000	5000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by its own effect. If a face-up "Malefic" monster, except "Malefic Truth Dragon", is destroyed by battle or a card effect, you can pay half your Life Points to Special Summon this card from your hand or Graveyard. There can only be 1 face-up "Malefic" monster on the field. If there is no face-up Field Spell Card on the field, destroy this card. If this card destroys an opponent's monster by battle, destroy all face-up monsters your opponent controls.
Meklord Astro Mekanikle	JUMP	MeklordAstroMekanikle	Machine/Effect	Light	12	4000	4000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 3 other "Meklord" monsters from your hand to the Graveyard. Once per turn, you can select 1 face-up Synchro Monster your opponent controls, and equip it to this card. This card gains ATK equal to those equipped monsters' combined ATK. Once per turn, during your Standby Phase, you can send 1 of those monsters to the Graveyard to inflict damage to your opponent equal to its ATK. You cannot conduct your Battle Phase the turn you activate this effect.
Meklord Emperor Granel	JUMP	MeklordEmperorGranel	Machine/Effect	Earth	1	0	0			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by its own effect. When a face-up monster you control is destroyed by a card effect and sent to the Graveyard, you can Special Summon this card from your hand. This card gains ATK and DEF equal to half of your Life Points. Once per turn, you can select 1 Synchro Monster your opponent controls and equip it to this card. This card gains ATK equal to those equipped monsters' combined ATK. During your Main Phase, you can select 1 of those equipped monsters, and Special Summon it to your side of the field in face-up Defense Position.
Meklord Emperor Wisel	JUMP	MeklordEmperorWisel	Machine/Effect	Dark	1	2500	2500			Cannot be Normal Summoned or Set. Must be Special Summoned by its own effect, and cannot be Special Summoned by other ways. When a face-up monster you control is destroyed by a card effect and sent to the Graveyard: You can Special Summon this card (from your hand). Other monsters you control cannot declare an attack. Once per turn: You can target 1 Synchro Monster your opponent controls; equip that target to this card. This card gains ATK equal to those equipped monsters' combined ATK. Once per turn, when an opponent's Spell Card is activated: You can negate the activation and destroy it.
Obelisk the Tormentor	JUMP	ObelisktheTormentor1	Divine-Beast/Effect	Divine	10	4000	4000			You must Tribute 3 monsters to Normal Summon this card (you cannot Set this card). The Normal Summon of this card cannot be negated. When this card is Normal Summoned, Spells, Traps, and Effect Monster effects cannot be activated. This card cannot be targeted by the effects of Spells, Traps or Effect Monsters. If this card is Special Summoned, it is sent to the Graveyard during the End Phase. You can Tribute 2 monsters to destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.
Orichalcos Shunoros	JUMP	OrichalcosShunoros	Machine/Effect	Dark	10	?	0			This card cannot be Normal Summoned or Set. This card can only be Special Summoned from your hand if a Normal Monster you control is destroyed by battle. This card gains 1000 ATK for each monster your opponent controls. Face-up Level 4 Normal Monsters on the field cannot be destroyed by card effects.
Sephylon, the Ultimate Time Lord	JUMP	SephylontheUltimateTimeLord	Fairy/Effect	Light	10	4000	4000			Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by having 10 or more monsters in your Graveyard, and cannot be Special Summoned by other ways. Once per turn: You can Special Summon 1 Level 8 or higher Fairy-Type monster from your hand or Graveyard. Its effect(s) are negated and its ATK becomes 4000.
Seven Swords Warrior	JUMP	SevenSwordsWarrior	Warrior/Synchro/Effect	Earth	7	2300	1800			1 Tuner + 1 or more non-Tuner monsters. Once per turn, when an Equip Card is equipped to this card , inflict 800 damage to your opponent. Once per turn, you can send 1 Equip Card equipped to this card to the Graveyard. When an Equip Card equipped to this card is sent to the Graveyard, you can select 1 face-up monster your opponent controls, and destroy it.
Shooting Quasar Dragon	JUMP	ShootingQuasarDragon	Dragon/Synchro/Effect	Light	12	4000	4000			1 Tuner Synchro Monster + 2 or more non-Tuner Synchro Monsters. Must be Synchro Summoned, and cannot be Special Summoned by other ways. This card's maximum number of attacks per turn equals the number of non-Tuner monsters used as its Synchro Material. Once per turn, when a card or effect is activated: You can negate the activation and destroy it. When this card leaves the field: You can Special Summon 1 "Shooting Star Dragon" from your Extra Deck.
T.G. Hyper Librarian	JUMP	TGHyperLibrarian	Spellcaster/Synchro/Effect		5	2400	1800		A1/T1	1 Tuner + 1 or more non-Tuner monsters. While this card is face-up on the field, each time a Synchro Monster(s) is Synchro Summoned, draw 1 card for each.
The Supremacy Sun	JUMP	TheSupremacySun	Fiend/Effect	Dark	10	3000	3000			Cannot be Special Summoned, except by its own effect. During the next Standby Phase after this face-up card is destroyed and sent to the Graveyard: You can discard 1 card; Special Summon this card from the Graveyard.
The Tyrant Neptune	JUMP	TheTyrantNeptune	Reptile/Effect	Water	10	0	0			This card cannot be Special Summoned. You can Tribute Summon this card by Tributing 1 monster. This card gains the total ATK and DEF of the monsters Tributed for its Tribute Summon. When this card is Tribute Summoned, select 1 of the Tributed Effect Monsters in the Graveyard. Treat this card's name as that monster's name, and this card gains the same effects as that monster.
The Winged Dragon of Ra	JUMP	TheWingedDragonofRa1	Divine-Beast/Effect	Divine	10	?	?			This card cannot be Special Summoned. You must Tribute 3 monsters to Normal Summon this card (you cannot Set this card). The Normal Summon of this card cannot be negated. When this card is Normal Summoned, Spells, Traps and other monsters' effects cannot be activated. When this card is Normal Summoned, you can pay Life Points so that you only have 100 left, to have this card gain ATK and DEF equal to the amount of Life Points paid. You can pay 1000 Life Points to select and destroy 1 monster on the field.
Tragoedia	JUMP	Tragoedia	Fiend/Effect	Dark	10	?	?		A2/T2	You can Special Summon this card from your hand when you take Battle Damage . This card gains 600 ATK and DEF for each card in your hand. Once per turn, you can send 1 monster from your hand to the Graveyard to take control of 1 face-up monster your opponent controls with the same Level as the sent monster. Once per turn, you can select 1 monster in your Graveyard; this card's Level becomes the same as that monster's, until the End Phase.
Transforming Sphere	JUMP	TransformingSphere	Winged-Beast/Effect	Wind	3	100	100			Once per turn, you can select 1 face-up Defense Position monster your opponent controls. Discard 1 card and equip the opponent's selected monster to this card (you can only equip 1 monster at a time to this card with this effect). This card gains ATK of the equipped monster. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. During the End Phase, the monster equipped with this card by this card's effect is Special Summoned to your opponent's side of the field in face-up Defense Position.
X-Saber Souza	JUMP	XSaberSouza	Warrior/Synchro/Effect	Earth	7	2500	1600			1 Tuner + 1 or more non-Tuner "X-Saber" monsters. During your Main Phase: You can Tribute 1 "X-Saber" monster to choose 1 of these effects; this card gains that effect until the End Phase. *At the start of the Damage Step, if this card battles an opponent's monster: Destroy that monster (without damage calculation). *This card cannot be destroyed by the effects of Trap Cards.
Number 30: Acid Golem of Destruction	JUMP	Number30AcidGolemofDestruction	Rock/Xyz/Effect	Water	*3	3000	3000			2 Level 3 monsters. During your Standby Phase: Detach 1 Xyz Material from this card or take 2000 damage. You cannot Special Summon any monsters. While this card has no Xyz Materials, it cannot attack.
Court of Justice	LC02	CourtofJustice	Continuous Spell							Once per turn: You can Special Summon 1 Fairy-Type monster from your hand. You must control a face-up Level 1 Fairy-Type monster to activate and to resolve this effect. You can only activate the effect of one "Court of Justice" per turn.
Cyber Larva	LC02	CyberLarva	Machine/Effect	Light	1	400	600			If this face-up card is targeted for an attack: You take no Battle Damage for the rest of this turn. When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 "Cyber Larva" from your Deck.
Dragonic Tactics	LC02	DragonicTactics	Normal Spell							Tribute 2 Dragon-Type monsters; Special Summon 1 Level 8 Dragon-Type monster from your Deck.
Elemental HERO Great Tornado	LC02	ElementalHEROGreatTornado	Warrior/Fusion/Effect	Wind	8	2800	2200			1 "Elemental HERO" monster + 1 WIND monster. Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card is Fusion Summoned: Halve the ATK and DEF of all face-up monsters your opponent controls.
Lion Alligator	LC02	LionAlligator	Reptile/Effect	Water	4	1900	200			While you control another Reptile-Type monster, if a Reptile-Type monster you control attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Parallel World Fusion	LC02	ParallelWorldFusion	Normal Spell							Choose an "Elemental HERO" Fusion Monster in your Extra Deck whose listed Fusion Material Monsters are banished, shuffle the banished Fusion Material Monsters into the Deck, then Special Summon that Fusion Monster from your Extra Deck. (This Special Summon is treated as a Fusion Summon.) You cannot Special Summon another monster(s) during the turn you activate this card.
Spawn Alligator	LC02	SpawnAlligator	Reptile/Effect	Water	5	2200	1000			During the End Phase of the turn this card was Tribute Summoned by Tributing a Reptile-Type monster: Target 1 monster that was used for the Tribute Summon of this card; Special Summon it from the Graveyard.
Ancient City - Rainbow Ruins	LCGX	AncientCityRainbowRuins1	Field Spell					C		You must have this many "Crystal Beast" cards in your Spell & Trap Card Zone to activate and resolve these effects: *1+: This card cannot be destroyed by a card effects. *2+: Once per turn, you can halve the Battle Damage you take. *3+: When a Spell/Trap Card is activated: You can send 1 "Crystal Beast" monster you control to the Graveyard; negate the activation and destroy it. *4+: Once per turn, during your Main Phase: You can draw 1 card. *5+: Once per turn, during your Main Phase: You can target 1 "Crystal Beast" card in your Spell & Trap Card Zone; Special Summon that target.
Armityle the Chaos Phantom	LCGX	ArmityletheChaosPhantom1	Fiend/Fusion/Effect	Dark	12	0	0	U		"Uria, Lord of Searing Flames" + "Hamon, Lord of Striking Thunder" + "Ravial, Lord of Phantasms". Must first be Special Summoned (from your Extra Deck) by banishing the above cards you control. (You do not use "Polymerization"). This card cannot be destroyed by battle. This card gains 10,000 ATK during your turn only.
Aurkus, Lightsworn Druid	LCGX	AurkusLightswornDruid1	Beast-Warrior/Effect	Light	3	1200	1800	U		"Lightsworn" monsters (everywhere) cannot be targeted by Spells, Traps, or card effects. During each of your End Phases: Send the top 2 cards of your Deck to the Graveyard. You must control this face-up card to activate and to resolve this effect.
Banisher of the Radiance	LCGX	BanisheroftheRadiance1	Fairy/Effect	Light	3	1600	0	ScR		Any card sent to the Graveyard is banished instead.
Bubble Shuffle	LCGX	BubbleShuffle1	Quick-Play Spell					R		Target 1 face-up Attack Position "Elemental HERO Bubbleman" you control and 1 face-up Attack Position monster your opponent controls; change both those targets to Defense Position, then Tribute that "Elemental HERO Bubbleman", then Special Summon 1 "Elemental HERO" monster from your hand.
Burst Return	LCGX	BurstReturn1	Normal Spell					R		If you control a face-up "Elemental HERO Burstinatrix": Return all face-up "Elemental HERO" monsters on the field to the hand, except "Elemental HERO Burstinatrix".
Card Blocker	LCGX	CardBlocker1	Warrior/Effect	Earth	3	400	400	U		When this card is Summoned: Change it to Defense Position. When a face-up monster you control is targetted for an attack: You can change the target to this card. When this card is targeted for an attack: You can choose a number from 1 to 3, then send that many cards from the top of your Deck to the Graveyard; this card gains 500 DEF for each card sent, until the End Phase.
Card Ejector	LCGX	CardEjector1	Spellcaster/Effect	Earth	3	400	400	S		Once per turn: You can target 1 card in your opponent's Graveyard; banish that target.
Card Trooper	LCGX	CardTrooper1	Machine/Effect	Earth	3	400	400	C	A2/T2	Once per turn: You can choose a number from 1 to 3, then send that many cards from the top of your Deck to the Graveyard; this card gains 500 ATK for each card sent to the Graveyard this way, until the End Phase. When this card you control is destroyed and sent to your Graveyard: Draw 1 card.
Chamberlain of the Six Samurai	LCGX	ChamberlainoftheSixSamurai1	Warrior	Earth	3	200	2000	C		The Six Samurai are supported from the shadows by this silent and mysterious warrior. His past is unknown to them, but his countless scars are proof of his experience.
Change of Hero - Reflector Ray	LCGX	ChangeofHeroReflectorRay1	Normal Trap					C		When an "Elemental HERO" Fusion Monster you control is destroyed by battle and sent to the Graveyard: Inflict damage to your opponent equal to its original Level x 300.
